CustomerID,Gender,Age,Tenure,SubscriptionType,MonthlyCharges,TotalCharges,InternetUsageGB,CallsPerMonth,Complaints,PaymentMethod,ContractType,HasDependents,Churn
35483,Female,66,31,Basic,91.65,2776.42,103.63,111,0,Bank Transfer,Month-to-Month,Yes,No
35484,Female,25,4,Standard,121,552.63,183.75,71,0,Online,Month-to-Month,Yes,Yes
35485,Male,54,5,Standard,93.35,542.21,1.43,83,0,Online,Month-to-Month,No,Yes
35486,Male,61,6,Standard,63.08,473.35,192.83,92,0,Online,Month-to-Month,No,Yes
35487,Female,19,14,Standard,66.95,1014.5,198.78,120,0,Online,Month-to-Month,Yes,No
35488,Male,34,72,Basic,75.95,5522.44,22.16,46,1,Cash,Two Year,No,No
35489,Male,30,19,Standard,130.18,2472.26,124.83,84,1,Online,One Year,No,No
35490,Female,71,58,Premium,24.12,1443.63,19.62,16,1,Online,One Year,No,No
35491,Female,31,3,Premium,66.07,218.41,53.14,71,0,Online,Month-to-Month,Yes,Yes
35492,Female,58,39,Standard,144.72,5694.25,15.46,36,1,Online,Month-to-Month,Yes,Yes
35493,Female,58,64,Premium,128.05,8236.41,168.79,31,0,Online,Month-to-Month,Yes,No
35494,Female,26,34,Standard,37.53,1267.21,159.1,116,0,Cash,Two Year,No,No
35495,Female,44,43,Basic,66.13,2838.18,63.87,120,2,Bank Transfer,Two Year,No,No
35496,Male,37,6,Standard,22.34,164.61,117.11,82,0,Bank Transfer,Month-to-Month,No,No
35497,Female,55,21,Premium,114.85,2484.97,26.59,116,0,Bank Transfer,Month-to-Month,Yes,No
35498,Female,79,22,Basic,33.46,726.76,55.52,28,1,Online,Month-to-Month,Yes,Yes
35499,Male,29,64,Basic,70.17,4466,138.71,19,0,Bank Transfer,Two Year,Yes,No
35500,Male,59,19,Premium,137.39,2680.91,10.17,43,1,Cash,One Year,No,No
35501,Male,39,31,Standard,37.77,1128.87,65.29,76,0,Online,One Year,Yes,No
35502,Male,54,35,Basic,62.34,2265.03,51.9,48,0,Online,One Year,No,No
35503,Male,67,17,Standard,126.02,2150.34,124.76,49,1,Credit Card,Month-to-Month,No,No
35504,Male,56,32,Basic,102.19,3242.59,119.63,14,0,Credit Card,Month-to-Month,No,Yes
35505,Female,48,68,Basic,118.69,8051.09,143.62,38,0,Bank Transfer,One Year,Yes,Yes
35506,Male,30,8,Basic,144.67,1166.39,198.75,144,0,Online,Month-to-Month,No,No
35507,Male,18,41,Basic,138.74,5652.65,185.36,118,0,Cash,Month-to-Month,Yes,Yes
35508,Male,55,70,Standard,57.26,4063.27,78.7,52,1,Bank Transfer,Month-to-Month,Yes,Yes
35509,Male,70,3,Basic,58.86,272.85,50.96,68,0,Online,Month-to-Month,Yes,No
35510,Female,70,45,Premium,31.23,1469.58,158.84,118,0,Cash,One Year,No,No
35511,Male,57,71,Standard,68.81,4809.9,133.56,11,1,Credit Card,Month-to-Month,No,No
35512,Male,26,23,Basic,120.68,2741.46,50.68,10,1,Bank Transfer,Month-to-Month,Yes,Yes
35513,Female,56,71,Basic,53.59,3807.76,40.44,113,1,Credit Card,Month-to-Month,No,No
35514,Female,27,68,Premium,127.64,8756.12,44.08,125,1,Credit Card,Month-to-Month,No,No
35515,Female,46,22,Standard,94.51,2071.92,165.64,11,1,Online,One Year,Yes,No
35516,Male,57,54,Standard,66.82,3572.53,153.12,66,0,Credit Card,Month-to-Month,No,Yes
35517,Female,47,14,Basic,74.37,1096.31,45.6,50,0,Credit Card,Month-to-Month,No,No
35518,Female,19,50,Basic,120.22,6058.85,118.83,48,0,Credit Card,Month-to-Month,Yes,Yes
35519,Female,35,49,Standard,61.1,2922.07,102.1,114,2,Bank Transfer,One Year,Yes,No
35520,Male,45,46,Standard,113.16,5138.19,70.63,12,1,Bank Transfer,Month-to-Month,No,No
35521,Male,64,24,Premium,74.21,1782.61,78.76,142,4,Credit Card,Month-to-Month,Yes,Yes
35522,Female,49,38,Premium,126.06,4861.88,143.08,34,0,Bank Transfer,Month-to-Month,No,No
35523,Male,41,67,Basic,47.52,3139.74,80.19,34,0,Online,Two Year,No,No
35524,Male,55,45,Premium,60.13,2732.61,168.57,94,0,Bank Transfer,Month-to-Month,No,Yes
35525,Male,73,71,Premium,84.67,5997.24,161.73,144,0,Cash,Month-to-Month,Yes,Yes
35526,Male,31,12,Standard,117.36,1313.04,36.73,89,0,Cash,Month-to-Month,Yes,No
35527,Male,42,37,Basic,40.49,1492.17,144.97,43,1,Cash,One Year,No,No
35528,Female,42,35,Basic,137.44,4837.54,170.4,114,0,Credit Card,One Year,Yes,No
35529,Female,49,36,Basic,22.32,876.74,160.71,115,0,Bank Transfer,Month-to-Month,No,Yes
35530,Female,44,41,Basic,23.43,918.19,11.35,137,0,Bank Transfer,Month-to-Month,No,Yes
35531,Female,71,18,Premium,78.36,1428.58,9.77,119,1,Credit Card,Two Year,Yes,No
35532,Male,49,36,Premium,127.73,4683.54,101.26,57,2,Bank Transfer,One Year,Yes,No
35533,Female,73,64,Standard,37.12,2396.07,175.81,64,1,Bank Transfer,One Year,Yes,No
35534,Female,48,38,Standard,83.1,3239.27,56.03,44,1,Online,One Year,Yes,No
35535,Male,67,25,Standard,75.76,1912.57,29.06,80,1,Credit Card,Month-to-Month,Yes,No
35536,Male,41,41,Standard,116.83,4812.07,2.79,144,0,Cash,Month-to-Month,No,Yes
35537,Male,52,61,Standard,47.79,2958.82,189.64,50,1,Online,Month-to-Month,Yes,No
35538,Male,47,52,Basic,97.22,5105.45,59.54,146,0,Online,Month-to-Month,No,Yes
35539,Female,50,66,Standard,139.55,9211.93,118.74,90,0,Online,Month-to-Month,Yes,Yes
35540,Male,72,49,Basic,27.17,1360.92,155.27,78,0,Bank Transfer,Month-to-Month,Yes,Yes
35541,Male,50,68,Basic,134.98,9217.91,90.22,10,0,Bank Transfer,Month-to-Month,Yes,Yes
35542,Male,63,28,Standard,47.16,1251.97,146.76,65,0,Online,One Year,No,No
35543,Male,44,1,Standard,30.73,0,96.61,35,0,Credit Card,Month-to-Month,Yes,Yes
35544,Male,50,17,Standard,61.49,1124.17,126.01,143,0,Cash,Two Year,Yes,No
35545,Male,50,59,Standard,86.32,5040.85,158.15,69,0,Bank Transfer,One Year,Yes,No
35546,Female,21,13,Basic,66.42,890.97,166.4,32,0,Credit Card,Month-to-Month,Yes,Yes
35547,Female,78,39,Premium,37.24,1363.08,105.47,45,0,Credit Card,Month-to-Month,No,No
35548,Female,47,63,Standard,81.97,5228.72,34.58,47,0,Bank Transfer,Month-to-Month,Yes,Yes
35549,Male,61,29,Premium,20.27,606.18,96.87,101,1,Online,Month-to-Month,No,Yes
35550,Male,32,28,Premium,21.24,595.69,131.26,80,1,Bank Transfer,Month-to-Month,No,Yes
35551,Female,46,28,Basic,128.07,3634.22,187.34,105,1,Credit Card,One Year,No,No
35552,Female,79,18,Premium,93.88,1742.35,162.33,88,0,Cash,Month-to-Month,No,Yes
35553,Female,45,57,Premium,67.26,3783.08,144.79,57,1,Online,Month-to-Month,No,No
35554,Female,49,39,Basic,72.38,2917.98,62.59,86,0,Bank Transfer,Month-to-Month,No,Yes
35555,Male,53,8,Basic,79.3,716.71,180.46,123,0,Online,Month-to-Month,Yes,Yes
35556,Female,47,30,Premium,50.65,1461.95,98.71,105,2,Bank Transfer,Month-to-Month,Yes,Yes
35557,Male,59,14,Basic,114.5,1568.6,21.35,95,1,Bank Transfer,Month-to-Month,No,Yes
35558,Male,60,33,Premium,59.94,1953.03,27.54,132,1,Credit Card,Month-to-Month,Yes,Yes
35559,Male,55,61,Basic,94.95,5848.67,10.12,124,0,Credit Card,Two Year,Yes,Yes
35560,Female,77,56,Standard,37.49,2066.24,75.26,56,2,Online,Month-to-Month,Yes,Yes
35561,Female,59,20,Standard,23.58,505.43,79.65,140,1,Bank Transfer,Month-to-Month,No,No
35562,Female,29,53,Premium,39.41,2120.3,77.1,148,1,Credit Card,Month-to-Month,No,No
35563,Male,20,36,Standard,65.84,2383.41,29.53,109,0,Online,Month-to-Month,Yes,No
35564,Male,32,39,Basic,38.07,1508.85,120.65,29,0,Bank Transfer,Month-to-Month,No,No
35565,Female,65,19,Standard,105.7,1953.74,129.98,42,0,Cash,Month-to-Month,Yes,No
35566,Male,27,70,Basic,41.18,2813.08,37.42,12,0,Bank Transfer,Month-to-Month,No,Yes
35567,Female,39,17,Standard,125.69,2103.95,187.24,97,0,Credit Card,Two Year,No,Yes
35568,Male,78,43,Standard,123.47,5306.85,181.16,71,0,Credit Card,One Year,No,No
35569,Male,40,55,Basic,56.87,3134.53,54.71,73,1,Credit Card,One Year,No,No
35570,Male,28,16,Standard,80.55,1223.55,127.04,40,1,Credit Card,Month-to-Month,No,Yes
35571,Male,33,41,Basic,108.8,4500.92,30.54,123,0,Bank Transfer,Month-to-Month,No,No
35572,Male,66,70,Premium,75.16,5180.62,57.22,34,0,Bank Transfer,Two Year,No,No
35573,Male,63,27,Basic,30.18,912.23,115.98,87,1,Online,Two Year,No,No
35574,Male,33,20,Standard,56.07,1179.59,152.99,134,0,Cash,Month-to-Month,No,Yes
35575,Female,31,36,Premium,86.74,3203.05,173.95,135,0,Bank Transfer,Month-to-Month,No,Yes
35576,Male,23,22,Premium,126.12,2767.29,170.71,116,0,Credit Card,Two Year,No,No
35577,Male,59,47,Standard,29,1453.77,172.76,119,0,Credit Card,Month-to-Month,Yes,No
35578,Female,34,58,Basic,42.95,2587.96,131.4,34,0,Credit Card,Month-to-Month,No,Yes
35579,Female,72,51,Standard,141.04,7187.99,80.68,54,1,Bank Transfer,Month-to-Month,No,No
35580,Female,48,16,Premium,61.36,1049.16,44.42,11,1,Credit Card,One Year,Yes,No
35581,Female,59,37,Basic,69.08,2590.11,166.54,58,1,Cash,Month-to-Month,No,No
35582,Male,70,0,Basic,106.57,0,11.89,56,0,Online,Two Year,Yes,Yes
35583,Male,27,32,Standard,67.89,2153.09,102.5,69,0,Cash,Month-to-Month,No,Yes
35584,Female,63,43,Standard,50,2193.33,62.84,107,1,Credit Card,Month-to-Month,No,No
35585,Male,37,19,Basic,145.9,2703.46,33.75,127,0,Online,One Year,Yes,No
35586,Female,66,46,Standard,87.73,4000.01,85.36,96,0,Bank Transfer,Month-to-Month,No,Yes
35587,Male,26,68,Basic,68.23,4605.33,122,135,0,Online,One Year,No,No
35588,Male,32,41,Basic,119,4862.2,28.37,78,1,Credit Card,Month-to-Month,Yes,Yes
35589,Male,56,25,Premium,33.29,732.31,172.18,59,1,Bank Transfer,Month-to-Month,No,No
35590,Male,19,48,Standard,137.28,6549.86,19.9,61,0,Credit Card,Month-to-Month,No,No
35591,Male,21,70,Basic,125.54,8729.72,84.81,136,0,Credit Card,Month-to-Month,No,Yes
35592,Female,69,17,Premium,68.94,1259.89,178.84,114,1,Credit Card,One Year,No,No
35593,Male,41,8,Basic,44.23,420.75,83.06,39,0,Credit Card,Month-to-Month,No,Yes
35594,Male,35,65,Basic,131.74,8568.37,160.04,48,1,Bank Transfer,Month-to-Month,No,Yes
35595,Male,28,59,Premium,144.3,8431.87,174.82,15,2,Credit Card,One Year,No,No
35596,Male,54,36,Basic,26.22,1033.25,8.62,105,0,Credit Card,One Year,Yes,No
35597,Male,43,46,Premium,148.37,6803.31,165.75,135,2,Credit Card,One Year,Yes,No
35598,Female,25,28,Standard,70.22,2020.06,54.33,53,0,Online,Month-to-Month,Yes,Yes
35599,Male,39,62,Standard,124.8,7682.77,14.2,130,0,Bank Transfer,Month-to-Month,Yes,No
35600,Female,69,14,Standard,79.51,1139.06,149.64,119,1,Online,Month-to-Month,No,Yes
35601,Male,22,8,Standard,87.84,690.5,175.94,134,2,Online,Two Year,Yes,No
35602,Male,19,65,Premium,89.67,5829.96,197.45,64,0,Credit Card,Month-to-Month,Yes,Yes
35603,Female,22,0,Basic,145.24,0,159.55,25,1,Bank Transfer,Month-to-Month,No,Yes
35604,Male,52,8,Premium,101.88,889.54,125.92,95,0,Credit Card,One Year,Yes,No
35605,Male,49,56,Premium,58.5,3313.64,176.12,24,0,Credit Card,Two Year,Yes,No
35606,Female,61,55,Standard,101.46,5562.14,160.44,86,2,Bank Transfer,One Year,No,No
35607,Male,36,19,Basic,31.74,576.34,80.67,43,2,Bank Transfer,One Year,No,No
35608,Female,56,1,Basic,63.08,0,172.45,117,0,Bank Transfer,Month-to-Month,Yes,Yes
35609,Female,68,0,Basic,42.59,0,1.9,91,1,Credit Card,Month-to-Month,Yes,Yes
35610,Female,21,53,Basic,98.78,5180.75,101.41,86,0,Credit Card,Month-to-Month,Yes,Yes
35611,Male,40,18,Basic,89.13,1672.65,75.02,122,0,Cash,Month-to-Month,No,No
35612,Male,63,17,Standard,114.21,1900.91,104.45,100,1,Credit Card,Month-to-Month,Yes,Yes
35613,Female,36,23,Standard,64.01,1488.65,131.59,67,2,Credit Card,Month-to-Month,No,No
35614,Male,43,51,Premium,148.11,7583.22,177.63,80,0,Bank Transfer,Month-to-Month,Yes,No
35615,Female,75,19,Standard,61.6,1192.77,10.42,140,0,Cash,Month-to-Month,No,Yes
35616,Male,78,10,Basic,26.8,292.12,64.82,44,0,Bank Transfer,Month-to-Month,No,Yes
35617,Female,67,72,Basic,55.16,4028.99,120.05,131,0,Online,Month-to-Month,Yes,Yes
35618,Male,43,59,Standard,101.11,5953.96,120.38,100,0,Credit Card,Month-to-Month,No,No
35619,Female,24,15,Standard,118.84,1713.75,116.01,103,1,Online,One Year,Yes,No
35620,Male,49,12,Standard,51.45,616.37,119.88,140,1,Cash,Two Year,No,No
35621,Female,64,52,Basic,121.4,6215.68,190.74,79,0,Online,Month-to-Month,No,No
35622,Male,70,5,Premium,63.69,363.87,108.67,125,0,Bank Transfer,Month-to-Month,Yes,Yes
35623,Female,50,24,Basic,41.33,911.12,15.98,25,0,Cash,Two Year,Yes,No
35624,Male,61,62,Basic,38.26,2328.65,18.69,96,2,Cash,Month-to-Month,No,No
35625,Male,43,46,Standard,126.37,5783.55,144.56,51,0,Credit Card,Month-to-Month,Yes,Yes
35626,Female,78,14,Standard,50.76,781.52,176.38,21,0,Online,Two Year,No,No
35627,Male,41,53,Standard,48.6,2629.64,130.69,89,1,Bank Transfer,Month-to-Month,No,No
35628,Male,68,42,Basic,134.77,5733.39,30.23,140,1,Bank Transfer,Month-to-Month,Yes,No
35629,Male,76,13,Basic,67.41,975.07,198.49,87,1,Credit Card,Month-to-Month,No,Yes
35630,Male,40,33,Basic,148.74,4921.93,58.65,25,0,Bank Transfer,Month-to-Month,No,Yes
35631,Female,55,1,Standard,55.03,0,179.06,65,0,Cash,Month-to-Month,Yes,No
35632,Male,43,19,Standard,105.84,2010.46,22.34,46,2,Bank Transfer,One Year,Yes,No
35633,Male,77,15,Standard,45.29,749.62,146.22,32,1,Credit Card,Month-to-Month,No,No
35634,Female,62,66,Premium,45.03,2931.38,88.11,54,0,Cash,Month-to-Month,Yes,No
35635,Male,48,29,Basic,125.17,3645.19,160.48,127,0,Online,Month-to-Month,No,Yes
35636,Female,79,50,Standard,140.36,6949.17,51.67,38,1,Online,One Year,Yes,Yes
35637,Male,23,2,Basic,136.27,203.45,121.28,139,1,Bank Transfer,Month-to-Month,Yes,Yes
35638,Female,62,50,Standard,128.4,6440.49,40.36,65,1,Credit Card,Month-to-Month,No,No
35639,Male,48,45,Standard,95.83,4401.3,77.23,47,0,Credit Card,Month-to-Month,No,Yes
35640,Female,64,39,Standard,34.71,1305.55,18,66,0,Credit Card,One Year,No,No
35641,Female,78,28,Basic,63.89,1825.53,134.89,125,0,Bank Transfer,One Year,Yes,Yes
35642,Female,65,22,Basic,56.54,1300.63,145.65,127,0,Credit Card,One Year,Yes,No
35643,Male,57,16,Premium,52.59,793.14,133.37,142,0,Cash,One Year,No,No
35644,Female,62,68,Premium,146.52,9911.54,170.65,19,0,Credit Card,Month-to-Month,Yes,No
35645,Male,62,65,Basic,39.44,2624.47,17.44,69,0,Bank Transfer,One Year,Yes,No
35646,Female,77,22,Standard,81,1696.17,43.59,100,2,Online,Month-to-Month,No,Yes
35647,Female,78,22,Basic,140.4,3053.91,145.46,102,1,Online,Month-to-Month,No,Yes
35648,Female,80,6,Standard,27.87,171.94,24.6,45,0,Credit Card,Month-to-Month,Yes,Yes
35649,Male,69,42,Standard,116.93,4864.88,117.58,83,1,Credit Card,Month-to-Month,No,No
35650,Male,69,61,Basic,99.23,5973.43,62.12,115,0,Cash,Month-to-Month,No,Yes
35651,Female,29,33,Standard,66.83,2284.89,58.71,92,0,Online,One Year,Yes,No
35652,Female,68,50,Standard,141.96,7088.44,18.85,54,0,Cash,Month-to-Month,Yes,No
35653,Female,34,43,Basic,63.57,2666.27,55.82,148,0,Bank Transfer,Two Year,Yes,No
35654,Female,79,69,Standard,44.53,3166.82,191.31,127,0,Online,Month-to-Month,Yes,Yes
35655,Female,43,54,Basic,114.19,6247.34,173.46,13,0,Cash,One Year,Yes,No
35656,Female,20,65,Premium,63.23,4064.94,78.51,129,0,Online,Month-to-Month,No,No
35657,Female,32,57,Basic,57.29,3173.01,9.74,53,0,Bank Transfer,Month-to-Month,No,Yes
35658,Female,66,42,Basic,141.06,5889.34,120.35,27,0,Cash,Two Year,No,Yes
35659,Male,55,60,Basic,60.01,3521.12,125,112,0,Online,Two Year,Yes,No
35660,Female,41,37,Premium,94.68,3490.72,70.96,101,1,Online,Month-to-Month,No,No
35661,Male,68,27,Standard,105.09,2850.44,162.82,122,1,Bank Transfer,Month-to-Month,No,No
35662,Female,47,56,Standard,83.09,4564.99,146.56,57,0,Online,Month-to-Month,No,Yes
35663,Male,61,40,Basic,60.46,2514,65.73,36,1,Cash,One Year,No,Yes
35664,Male,53,72,Basic,90.51,6516.18,73.58,73,1,Credit Card,Month-to-Month,Yes,Yes
35665,Female,70,49,Standard,71.96,3556.73,38.94,132,0,Online,Two Year,Yes,No
35666,Male,72,60,Basic,24.61,1429.57,63.04,42,1,Bank Transfer,Month-to-Month,No,Yes
35667,Male,61,68,Premium,60.16,4110.78,176.94,33,1,Bank Transfer,Month-to-Month,Yes,Yes
35668,Female,44,62,Standard,96.23,5962.05,10.78,60,1,Online,One Year,Yes,No
35669,Female,39,25,Basic,21.65,612.42,192.98,137,1,Cash,Month-to-Month,Yes,Yes
35670,Female,19,25,Basic,104.49,2555.52,60.06,56,1,Bank Transfer,One Year,No,No
35671,Male,24,72,Basic,24.03,1630.79,154.62,93,0,Credit Card,Month-to-Month,Yes,Yes
35672,Female,33,22,Basic,93.17,1985.72,54.08,11,0,Online,One Year,No,No
35673,Male,41,51,Basic,27.93,1369.52,88.19,19,0,Credit Card,Month-to-Month,Yes,Yes
35674,Female,47,72,Basic,130.23,9364.42,81.79,12,0,Online,Month-to-Month,Yes,No
35675,Female,61,69,Premium,138.36,9522.16,102.9,13,0,Online,Month-to-Month,No,Yes
35676,Male,65,3,Basic,99.87,254.55,131.14,100,0,Credit Card,Month-to-Month,Yes,No
35677,Male,63,0,Premium,36.44,0,45.39,139,0,Bank Transfer,One Year,No,No
35678,Male,18,5,Standard,137.46,628.33,62.57,102,1,Bank Transfer,Month-to-Month,Yes,Yes
35679,Female,71,55,Premium,114.67,6222.18,179.33,15,1,Credit Card,One Year,No,No
35680,Female,44,28,Standard,134.28,3814.85,40.47,128,1,Cash,Month-to-Month,No,Yes
35681,Female,26,2,Basic,80.3,67.58,56.66,145,0,Bank Transfer,Month-to-Month,No,Yes
35682,Male,24,41,Premium,74.82,3092.87,147.01,116,0,Online,Month-to-Month,Yes,No
35683,Male,22,8,Basic,97.07,848.94,43.13,80,1,Credit Card,One Year,No,Yes
35684,Male,78,58,Basic,79.22,4569.81,110.07,24,1,Bank Transfer,Month-to-Month,No,Yes
35685,Male,47,37,Premium,42.19,1581.95,58.11,40,0,Credit Card,Two Year,No,No
35686,Female,59,41,Basic,127.29,5244.1,81.06,114,1,Online,Month-to-Month,Yes,No
35687,Male,44,49,Standard,44.76,2117.36,165.22,96,1,Cash,Month-to-Month,No,No
35688,Male,27,13,Premium,117.04,1465.91,51.07,134,0,Cash,Month-to-Month,No,No
35689,Female,42,44,Standard,135.81,5917.4,2.54,143,1,Bank Transfer,One Year,No,Yes
35690,Female,35,32,Standard,88.8,2763.89,128.16,106,0,Bank Transfer,Month-to-Month,No,No
35691,Male,24,19,Standard,52.89,1037.52,180.21,52,1,Bank Transfer,One Year,Yes,No
35692,Male,74,33,Standard,22.79,744.27,119.26,36,2,Bank Transfer,Month-to-Month,Yes,Yes
35693,Male,48,66,Premium,105.09,6910.63,110.35,117,0,Credit Card,Month-to-Month,No,Yes
35694,Male,49,66,Standard,91.93,6140.38,14.45,137,0,Credit Card,One Year,No,No
35695,Male,67,69,Standard,109.85,7669.22,28.28,16,0,Credit Card,Month-to-Month,Yes,Yes
35696,Male,62,38,Standard,143.68,5457.89,47.35,106,0,Credit Card,One Year,Yes,Yes
35697,Female,28,42,Standard,78.69,3373.71,1.73,82,0,Bank Transfer,Month-to-Month,No,No
35698,Female,27,38,Premium,107.44,4165.6,81.85,138,0,Bank Transfer,Month-to-Month,Yes,No
35699,Female,39,43,Basic,38.52,1618.46,108.62,35,0,Credit Card,Month-to-Month,No,No
35700,Female,48,0,Basic,38.14,0,100.4,51,0,Credit Card,Month-to-Month,No,Yes
35701,Male,58,49,Standard,84.13,4167.46,58.61,65,2,Credit Card,One Year,Yes,No
35702,Male,64,61,Basic,96.28,5832.8,31.73,121,0,Online,Month-to-Month,No,Yes
35703,Male,31,2,Premium,147.99,200.66,196.47,88,0,Credit Card,Month-to-Month,No,No
35704,Male,20,7,Premium,93.94,637.66,112.75,131,0,Cash,One Year,Yes,No
35705,Female,41,47,Basic,139.25,6541.14,44.96,42,0,Bank Transfer,Month-to-Month,Yes,Yes
35706,Male,31,40,Basic,122.38,4874.04,157.15,19,0,Cash,Two Year,No,Yes
35707,Male,70,35,Standard,136.9,4746.7,94.83,81,0,Credit Card,Two Year,No,No
35708,Male,33,56,Basic,131.46,7433.32,42.72,10,0,Bank Transfer,One Year,No,No
35709,Male,72,42,Premium,90.45,3800.67,146.93,51,0,Bank Transfer,Month-to-Month,Yes,No
35710,Female,78,27,Basic,20,598.01,147.39,107,0,Credit Card,One Year,No,Yes
35711,Male,45,58,Premium,79.17,4559.28,171.57,31,1,Cash,Month-to-Month,Yes,No
35712,Female,52,28,Standard,48.53,1319.52,7.86,20,1,Credit Card,One Year,No,No
35713,Male,57,37,Standard,112.85,4235.65,97.58,124,0,Online,Month-to-Month,No,Yes
35714,Male,19,33,Basic,45.72,1590.42,88.08,77,1,Bank Transfer,Month-to-Month,Yes,Yes
35715,Male,78,64,Premium,81.5,5261.7,184.42,28,2,Bank Transfer,Month-to-Month,Yes,Yes
35716,Female,73,19,Basic,23.19,408.4,80.53,112,1,Bank Transfer,Two Year,Yes,No
35717,Male,51,25,Basic,31.74,881.49,182.02,109,0,Credit Card,Month-to-Month,Yes,No
35718,Male,72,26,Basic,71.02,1895.86,194.69,13,1,Bank Transfer,Month-to-Month,Yes,Yes
35719,Male,35,22,Standard,114.92,2550.73,192.42,86,0,Cash,Two Year,Yes,No
35720,Female,24,70,Basic,107.57,7533.72,185.59,100,1,Credit Card,Month-to-Month,No,Yes
35721,Female,66,21,Standard,75.6,1614.47,46.22,47,0,Credit Card,Month-to-Month,Yes,Yes
35722,Male,55,46,Premium,44.8,1969.25,149.64,60,1,Credit Card,Month-to-Month,No,No
35723,Female,59,67,Standard,59.77,4034.87,91.87,14,1,Cash,Two Year,No,No
35724,Male,24,66,Basic,84.21,5515.42,163.39,46,1,Credit Card,Month-to-Month,Yes,Yes
35725,Male,21,65,Basic,143.31,9296.52,186.69,148,0,Bank Transfer,Two Year,No,No
35726,Female,60,68,Basic,103.23,7035.52,130.33,110,0,Online,One Year,Yes,No
35727,Male,33,14,Premium,36.58,472.22,168.29,25,0,Credit Card,Month-to-Month,Yes,Yes
35728,Male,76,43,Basic,124.56,5295.72,84.68,48,0,Bank Transfer,Month-to-Month,Yes,No
35729,Female,66,50,Basic,113.75,5629.65,162.09,40,0,Cash,Two Year,No,No
35730,Female,77,64,Premium,135.5,8766.17,35.59,90,1,Cash,One Year,Yes,No
35731,Female,23,24,Standard,99.46,2317.63,3.57,46,1,Bank Transfer,Month-to-Month,No,No
35732,Female,37,60,Standard,60.29,3666.73,113.99,40,0,Online,One Year,No,No
35733,Male,48,16,Premium,130.18,2169.95,123.93,114,0,Credit Card,Two Year,No,No
35734,Male,36,51,Standard,95.05,4926.4,88.52,59,0,Credit Card,Month-to-Month,Yes,No
35735,Male,69,57,Basic,111.35,6354.73,55.99,87,0,Online,Month-to-Month,No,Yes
35736,Male,39,56,Standard,81.07,4514.09,83.83,133,0,Credit Card,One Year,No,No
35737,Male,38,37,Basic,124.58,4604.77,15.71,117,0,Bank Transfer,Two Year,No,Yes
35738,Male,35,68,Standard,101.33,6794.74,65.6,134,0,Credit Card,One Year,No,No
35739,Male,49,36,Premium,135.77,4922.01,148.83,106,0,Bank Transfer,Two Year,No,No
35740,Male,64,33,Premium,65.5,2183.05,154.12,118,0,Credit Card,One Year,No,No
35741,Female,51,34,Standard,130.14,4410.46,103.53,11,0,Credit Card,Month-to-Month,Yes,Yes
35742,Male,68,59,Standard,122.51,7323.13,46.41,23,0,Credit Card,Month-to-Month,Yes,Yes
35743,Male,44,38,Basic,68.08,2521.69,57.78,79,0,Cash,Month-to-Month,Yes,Yes
35744,Male,55,45,Standard,133.84,6039.17,72.79,112,1,Credit Card,Month-to-Month,No,No
35745,Male,61,15,Basic,97.08,1467.92,96.37,88,0,Online,One Year,No,No
35746,Male,47,30,Standard,68.35,1972.05,59.77,69,0,Cash,Month-to-Month,No,No
35747,Female,50,13,Standard,55.83,720.59,55.8,117,0,Credit Card,Month-to-Month,Yes,No
35748,Female,44,46,Standard,31.4,1354.02,96.82,149,0,Credit Card,Month-to-Month,Yes,Yes
35749,Female,72,31,Basic,32.02,977.59,72.71,36,1,Credit Card,Two Year,No,No
35750,Male,73,16,Basic,121.95,1854.81,145.25,27,0,Credit Card,Month-to-Month,No,Yes
35751,Male,40,55,Basic,70.11,3785.98,199.75,51,1,Credit Card,Month-to-Month,No,Yes
35752,Male,60,35,Basic,88.03,3073.23,8.56,139,0,Bank Transfer,Month-to-Month,No,Yes
35753,Male,36,41,Basic,128.52,5318.62,114.74,137,1,Bank Transfer,Month-to-Month,Yes,No
35754,Female,71,18,Premium,105.11,1893.22,44.47,126,0,Online,Month-to-Month,No,No
35755,Female,48,6,Standard,142.5,861.16,98.51,98,0,Bank Transfer,Month-to-Month,No,Yes
35756,Male,79,54,Premium,88.02,4729.05,95.55,37,0,Credit Card,One Year,No,No
35757,Male,21,29,Standard,34.45,1019.92,135.51,60,0,Credit Card,Month-to-Month,No,No
35758,Female,70,28,Basic,65.13,1887.74,152.24,87,1,Credit Card,Month-to-Month,Yes,Yes
35759,Female,36,66,Basic,37.9,2582.96,140.34,44,0,Bank Transfer,Month-to-Month,No,No
35760,Female,70,33,Basic,117.18,3965.7,69.98,91,1,Bank Transfer,Month-to-Month,No,No
35761,Female,55,33,Standard,80.62,2710.87,10.79,114,0,Online,One Year,Yes,No
35762,Female,57,1,Basic,27.46,0,59.26,12,1,Bank Transfer,Month-to-Month,Yes,Yes
35763,Female,77,26,Basic,22.15,505.19,163.46,148,1,Online,Two Year,No,No
35764,Female,39,46,Premium,27.21,1251.3,87.63,77,2,Cash,Month-to-Month,Yes,No
35765,Male,26,56,Basic,107.39,6048.91,139.85,21,2,Credit Card,Month-to-Month,Yes,No
35766,Male,48,16,Standard,46.14,663.88,124.52,60,2,Cash,One Year,No,No
35767,Female,27,25,Basic,121.1,3007.13,136.04,45,1,Credit Card,Month-to-Month,Yes,Yes
